Symbol,Date,Close
NIFTYBEES,2007-05-25,426.6
NIFTYBEES,2007-05-28,431.55
NIFTYBEES,2007-05-29,431.61
NIFTYBEES,2007-05-30,429.01
NIFTYBEES,2007-05-31,432.68
NIFTYBEES,2007-06-01,434.61
NIFTYBEES,2007-06-04,431.19
NIFTYBEES,2007-06-05,432.43
NIFTYBEES,2007-06-06,427.02
NIFTYBEES,2007-06-07,426.9
NIFTYBEES,2007-06-08,419.8
NIFTYBEES,2007-06-11,418.08
NIFTYBEES,2007-06-12,416.09
NIFTYBEES,2007-06-13,416.49
NIFTYBEES,2007-06-14,421.92
NIFTYBEES,2007-06-15,421.66
NIFTYBEES,2007-06-18,420.24
NIFTYBEES,2007-06-19,424.92
NIFTYBEES,2007-06-20,427.08
NIFTYBEES,2007-06-21,428.81
NIFTYBEES,2007-06-22,428.5
NIFTYBEES,2007-06-25,429.16
NIFTYBEES,2007-06-26,431.86
NIFTYBEES,2007-06-27,429.0
NIFTYBEES,2007-06-28,429.2
NIFTYBEES,2007-06-29,434.0
NIFTYBEES,2007-07-02,435.5
NIFTYBEES,2007-07-03,438.34
NIFTYBEES,2007-07-04,439.89
NIFTYBEES,2007-07-05,435.2
NIFTYBEES,2007-07-06,439.16
NIFTYBEES,2007-07-09,443.75
NIFTYBEES,2007-07-10,443.76
NIFTYBEES,2007-07-11,444.15
NIFTYBEES,2007-07-12,449.5
NIFTYBEES,2007-07-13,454.86
NIFTYBEES,2007-07-16,454.37
NIFTYBEES,2007-07-17,453.0
NIFTYBEES,2007-07-18,446.59
NIFTYBEES,2007-07-19,460.0
NIFTYBEES,2007-07-20,463.0
NIFTYBEES,2007-07-23,464.85
NIFTYBEES,2007-07-24,464.91
NIFTYBEES,2007-07-25,463.99
NIFTYBEES,2007-07-26,465.63
NIFTYBEES,2007-07-27,450.0
NIFTYBEES,2007-07-30,451.03
NIFTYBEES,2007-07-31,455.17
NIFTYBEES,2007-08-01,440.3
NIFTYBEES,2007-08-02,439.48
NIFTYBEES,2007-08-03,444.7
NIFTYBEES,2007-08-06,438.77
NIFTYBEES,2007-08-07,441.16
NIFTYBEES,2007-08-08,452.44
NIFTYBEES,2007-08-09,448.12
NIFTYBEES,2007-08-10,436.39
NIFTYBEES,2007-08-13,440.1
NIFTYBEES,2007-08-14,442.02
NIFTYBEES,2007-08-16,422.45
NIFTYBEES,2007-08-17,415.69
NIFTYBEES,2007-08-20,421.88
NIFTYBEES,2007-08-21,414.38
NIFTYBEES,2007-08-22,419.99
NIFTYBEES,2007-08-23,418.4
NIFTYBEES,2007-08-24,424.3
NIFTYBEES,2007-08-27,433.82
NIFTYBEES,2007-08-28,436.97
NIFTYBEES,2007-08-29,439.92
NIFTYBEES,2007-08-30,444.98
NIFTYBEES,2007-08-31,451.05
NIFTYBEES,2007-09-03,452.85
NIFTYBEES,2007-09-04,454.64
NIFTYBEES,2007-09-05,453.51
NIFTYBEES,2007-09-06,456.09
NIFTYBEES,2007-09-07,456.82
NIFTYBEES,2007-09-10,455.51
NIFTYBEES,2007-09-11,455.0
NIFTYBEES,2007-09-12,454.27
NIFTYBEES,2007-09-13,456.08
NIFTYBEES,2007-09-14,453.94
NIFTYBEES,2007-09-17,454.46
NIFTYBEES,2007-09-18,458.33
NIFTYBEES,2007-09-19,478.45
NIFTYBEES,2007-09-20,480.84
NIFTYBEES,2007-09-21,486.63
NIFTYBEES,2007-09-24,500.91
NIFTYBEES,2007-09-25,495.22
NIFTYBEES,2007-09-26,497.07
NIFTYBEES,2007-09-27,501.99
NIFTYBEES,2007-09-28,507.5
NIFTYBEES,2007-10-01,511.0
NIFTYBEES,2007-10-03,523.14
NIFTYBEES,2007-10-04,523.08
NIFTYBEES,2007-10-05,522.81
NIFTYBEES,2007-10-08,510.78
NIFTYBEES,2007-10-09,534.95
NIFTYBEES,2007-10-10,549.49
NIFTYBEES,2007-10-11,556.96
NIFTYBEES,2007-10-12,547.2
NIFTYBEES,2007-10-15,571.08
NIFTYBEES,2007-10-16,569.81
NIFTYBEES,2007-10-17,559.26
NIFTYBEES,2007-10-18,541.97
NIFTYBEES,2007-10-19,528.04
NIFTYBEES,2007-10-22,524.83
NIFTYBEES,2007-10-23,553.25
NIFTYBEES,2007-10-24,554.2
NIFTYBEES,2007-10-25,561.98
NIFTYBEES,2007-10-26,573.51
NIFTYBEES,2007-10-29,595.62
NIFTYBEES,2007-10-30,592.17
NIFTYBEES,2007-10-31,595.09
NIFTYBEES,2007-11-01,595.53
NIFTYBEES,2007-11-02,597.6
NIFTYBEES,2007-11-05,591.46
NIFTYBEES,2007-11-06,584.25
NIFTYBEES,2007-11-07,583.83
NIFTYBEES,2007-11-08,574.94
NIFTYBEES,2007-11-09,576.75
NIFTYBEES,2007-11-12,570.48
NIFTYBEES,2007-11-13,577.5
NIFTYBEES,2007-11-14,599.55
NIFTYBEES,2007-11-15,598.57
NIFTYBEES,2007-11-16,596.78
NIFTYBEES,2007-11-19,598.37
NIFTYBEES,2007-11-20,585.1
NIFTYBEES,2007-11-21,563.23
NIFTYBEES,2007-11-22,560.3
NIFTYBEES,2007-11-23,568.04
NIFTYBEES,2007-11-26,580.26
NIFTYBEES,2007-11-27,573.17
NIFTYBEES,2007-11-28,567.97
NIFTYBEES,2007-11-29,572.91
NIFTYBEES,2007-11-30,582.12
NIFTYBEES,2007-12-03,591.66
NIFTYBEES,2007-12-04,591.47
NIFTYBEES,2007-12-05,600.41
NIFTYBEES,2007-12-06,600.62
NIFTYBEES,2007-12-07,602.0
NIFTYBEES,2007-12-10,601.92
NIFTYBEES,2007-12-11,613.9
NIFTYBEES,2007-12-12,619.98
NIFTYBEES,2007-12-13,612.8
NIFTYBEES,2007-12-14,609.61
NIFTYBEES,2007-12-17,585.81
NIFTYBEES,2007-12-18,582.19
NIFTYBEES,2007-12-19,583.0
NIFTYBEES,2007-12-20,585.99
NIFTYBEES,2007-12-24,601.52
NIFTYBEES,2007-12-26,611.76
NIFTYBEES,2007-12-27,615.85
NIFTYBEES,2007-12-28,617.89
NIFTYBEES,2007-12-31,620.67
NIFTYBEES,2008-01-01,619.99
NIFTYBEES,2008-01-02,622.94
NIFTYBEES,2008-01-03,621.31
NIFTYBEES,2008-01-04,633.45
NIFTYBEES,2008-01-07,633.0
NIFTYBEES,2008-01-08,632.61
NIFTYBEES,2008-01-09,635.57
NIFTYBEES,2008-01-10,611.28
NIFTYBEES,2008-01-11,618.87
NIFTYBEES,2008-01-14,626.7
NIFTYBEES,2008-01-15,607.79
NIFTYBEES,2008-01-16,605.8
NIFTYBEES,2008-01-17,603.5
NIFTYBEES,2008-01-18,591.15
NIFTYBEES,2008-01-21,535.39
NIFTYBEES,2008-01-22,495.6
NIFTYBEES,2008-01-23,521.71
NIFTYBEES,2008-01-24,509.44
NIFTYBEES,2008-01-25,540.77
NIFTYBEES,2008-01-28,528.92
NIFTYBEES,2008-01-29,529.96
NIFTYBEES,2008-01-30,523.47
NIFTYBEES,2008-01-31,520.81
NIFTYBEES,2008-02-01,535.97
NIFTYBEES,2008-02-04,552.79
NIFTYBEES,2008-02-05,554.27
NIFTYBEES,2008-02-06,537.91
NIFTYBEES,2008-02-07,520.45
NIFTYBEES,2008-02-08,521.01
NIFTYBEES,2008-02-11,494.73
NIFTYBEES,2008-02-12,491.21
NIFTYBEES,2008-02-13,498.91
NIFTYBEES,2008-02-14,524.41
NIFTYBEES,2008-02-15,533.98
NIFTYBEES,2008-02-18,534.15
NIFTYBEES,2008-02-19,534.79
NIFTYBEES,2008-02-20,526.03
NIFTYBEES,2008-02-21,524.86
NIFTYBEES,2008-02-22,521.22
NIFTYBEES,2008-02-25,524.21
NIFTYBEES,2008-02-26,531.56
NIFTYBEES,2008-02-27,530.85
NIFTYBEES,2008-02-28,530.01
NIFTYBEES,2008-02-29,523.3
NIFTYBEES,2008-03-03,507.0
NIFTYBEES,2008-03-04,496.56
NIFTYBEES,2008-03-05,505.17
NIFTYBEES,2008-03-07,483.93
NIFTYBEES,2008-03-10,482.82
NIFTYBEES,2008-03-11,492.82
NIFTYBEES,2008-03-12,494.25
NIFTYBEES,2008-03-13,470.95
NIFTYBEES,2008-03-14,478.58
NIFTYBEES,2008-03-17,458.62
NIFTYBEES,2008-03-18,461.51
NIFTYBEES,2008-03-19,463.22
NIFTYBEES,2008-03-24,463.28
NIFTYBEES,2008-03-25,490.17
NIFTYBEES,2008-03-26,489.15
NIFTYBEES,2008-03-27,488.27
NIFTYBEES,2008-03-28,499.75
NIFTYBEES,2008-03-31,482.39
NIFTYBEES,2008-04-01,480.07
NIFTYBEES,2008-04-02,482.94
NIFTYBEES,2008-04-03,483.93
NIFTYBEES,2008-04-04,472.18
NIFTYBEES,2008-04-07,481.91
NIFTYBEES,2008-04-08,477.24
NIFTYBEES,2008-04-09,479.75
NIFTYBEES,2008-04-10,478.92
NIFTYBEES,2008-04-11,483.65
NIFTYBEES,2008-04-15,493.49
NIFTYBEES,2008-04-16,493.65
NIFTYBEES,2008-04-17,502.05
NIFTYBEES,2008-04-21,508.93
NIFTYBEES,2008-04-22,511.13
NIFTYBEES,2008-04-23,507.19
NIFTYBEES,2008-04-24,506.11
NIFTYBEES,2008-04-25,515.91
NIFTYBEES,2008-04-28,515.73
NIFTYBEES,2008-04-29,523.46
NIFTYBEES,2008-04-30,520.2
NIFTYBEES,2008-05-02,526.35
NIFTYBEES,2008-05-05,524.32
NIFTYBEES,2008-05-06,517.23
NIFTYBEES,2008-05-07,517.65
NIFTYBEES,2008-05-08,510.85
NIFTYBEES,2008-05-09,504.19
NIFTYBEES,2008-05-12,504.4
NIFTYBEES,2008-05-13,501.56
NIFTYBEES,2008-05-14,505.24
NIFTYBEES,2008-05-15,515.02
NIFTYBEES,2008-05-16,520.56
NIFTYBEES,2008-05-20,515.23
NIFTYBEES,2008-05-21,516.7
NIFTYBEES,2008-05-22,507.95
NIFTYBEES,2008-05-23,501.38
NIFTYBEES,2008-05-26,492.33
NIFTYBEES,2008-05-27,491.61
NIFTYBEES,2008-05-28,498.09
NIFTYBEES,2008-05-29,490.26
NIFTYBEES,2008-05-30,492.98
NIFTYBEES,2008-06-02,480.84
NIFTYBEES,2008-06-03,475.72
NIFTYBEES,2008-06-04,465.19
NIFTYBEES,2008-06-05,472.95
NIFTYBEES,2008-06-06,469.43
NIFTYBEES,2008-06-09,454.99
NIFTYBEES,2008-06-10,448.95
NIFTYBEES,2008-06-11,456.46
NIFTYBEES,2008-06-12,461.25
NIFTYBEES,2008-06-13,458.7
NIFTYBEES,2008-06-16,460.84
NIFTYBEES,2008-06-17,470.45
NIFTYBEES,2008-06-18,463.02
NIFTYBEES,2008-06-19,456.26
NIFTYBEES,2008-06-20,442.92
NIFTYBEES,2008-06-23,430.75
NIFTYBEES,2008-06-24,423.79
NIFTYBEES,2008-06-25,431.19
NIFTYBEES,2008-06-26,435.35
NIFTYBEES,2008-06-27,420.69
NIFTYBEES,2008-06-30,410.92
NIFTYBEES,2008-07-01,397.4
NIFTYBEES,2008-07-02,414.4
NIFTYBEES,2008-07-03,399.23
NIFTYBEES,2008-07-04,405.85
NIFTYBEES,2008-07-07,408.16
NIFTYBEES,2008-07-08,403.45
NIFTYBEES,2008-07-09,421.97
NIFTYBEES,2008-07-10,422.54
NIFTYBEES,2008-07-11,411.42
NIFTYBEES,2008-07-14,409.55
NIFTYBEES,2008-07-15,393.4
NIFTYBEES,2008-07-16,386.71
NIFTYBEES,2008-07-17,399.19
NIFTYBEES,2008-07-18,413.69
NIFTYBEES,2008-07-21,422.19
NIFTYBEES,2008-07-22,429.99
NIFTYBEES,2008-07-23,454.71
NIFTYBEES,2008-07-24,449.03
NIFTYBEES,2008-07-25,439.55
NIFTYBEES,2008-07-28,438.86
NIFTYBEES,2008-07-29,426.78
NIFTYBEES,2008-07-30,440.15
NIFTYBEES,2008-07-31,442.87
NIFTYBEES,2008-08-01,447.82
NIFTYBEES,2008-08-04,445.32
NIFTYBEES,2008-08-05,456.32
NIFTYBEES,2008-08-06,461.31
NIFTYBEES,2008-08-07,459.27
NIFTYBEES,2008-08-08,459.08
NIFTYBEES,2008-08-11,467.73
NIFTYBEES,2008-08-12,463.74
NIFTYBEES,2008-08-13,461.35
NIFTYBEES,2008-08-14,450.91
NIFTYBEES,2008-08-18,447.12
NIFTYBEES,2008-08-19,444.27
NIFTYBEES,2008-08-20,448.05
NIFTYBEES,2008-08-21,436.63
NIFTYBEES,2008-08-22,439.21
NIFTYBEES,2008-08-25,441.08
NIFTYBEES,2008-08-26,441.35
NIFTYBEES,2008-08-27,436.9
NIFTYBEES,2008-08-28,430.17
NIFTYBEES,2008-08-29,441.7
NIFTYBEES,2008-09-01,441.81
NIFTYBEES,2008-09-02,455.99
NIFTYBEES,2008-09-04,451.38
NIFTYBEES,2008-09-05,444.99
NIFTYBEES,2008-09-08,457.28
NIFTYBEES,2008-09-09,455.18
NIFTYBEES,2008-09-10,447.99
NIFTYBEES,2008-09-11,437.87
NIFTYBEES,2008-09-12,427.44
NIFTYBEES,2008-09-15,410.39
NIFTYBEES,2008-09-16,412.41
NIFTYBEES,2008-09-17,404.27
NIFTYBEES,2008-09-18,405.05
NIFTYBEES,2008-09-19,429.06
NIFTYBEES,2008-09-22,425.41
NIFTYBEES,2008-09-23,414.83
NIFTYBEES,2008-09-24,418.58
NIFTYBEES,2008-09-25,415.28
NIFTYBEES,2008-09-26,404.25
NIFTYBEES,2008-09-29,389.51
NIFTYBEES,2008-09-30,394.04
NIFTYBEES,2008-10-01,399.15
NIFTYBEES,2008-10-03,386.29
NIFTYBEES,2008-10-06,363.61
NIFTYBEES,2008-10-07,365.45
NIFTYBEES,2008-10-08,355.53
NIFTYBEES,2008-10-10,333.01
NIFTYBEES,2008-10-13,352.65
NIFTYBEES,2008-10-14,355.96
NIFTYBEES,2008-10-15,336.73
NIFTYBEES,2008-10-16,330.53
NIFTYBEES,2008-10-17,312.1
NIFTYBEES,2008-10-20,316.89
NIFTYBEES,2008-10-21,327.08
NIFTYBEES,2008-10-22,310.31
NIFTYBEES,2008-10-23,298.92
NIFTYBEES,2008-10-24,268.76
NIFTYBEES,2008-10-27,256.1
NIFTYBEES,2008-10-28,279.49
NIFTYBEES,2008-10-29,273.18
NIFTYBEES,2008-10-31,287.54
NIFTYBEES,2008-11-03,304.38
NIFTYBEES,2008-11-04,314.42
NIFTYBEES,2008-11-05,300.95
NIFTYBEES,2008-11-06,290.06
NIFTYBEES,2008-11-07,301.4
NIFTYBEES,2008-11-10,317.43
NIFTYBEES,2008-11-11,297.21
NIFTYBEES,2008-11-12,289.55
NIFTYBEES,2008-11-14,284.78
NIFTYBEES,2008-11-17,283.08
NIFTYBEES,2008-11-18,272.91
NIFTYBEES,2008-11-19,267.94
NIFTYBEES,2008-11-20,259.41
NIFTYBEES,2008-11-21,272.97
NIFTYBEES,2008-11-24,272.95
NIFTYBEES,2008-11-25,268.74
NIFTYBEES,2008-11-26,278.72
NIFTYBEES,2008-11-28,278.34
NIFTYBEES,2008-12-01,271.57
NIFTYBEES,2008-12-02,270.31
NIFTYBEES,2008-12-03,269.53
NIFTYBEES,2008-12-04,282.13
NIFTYBEES,2008-12-05,273.5
NIFTYBEES,2008-12-08,283.15
NIFTYBEES,2008-12-10,295.9
NIFTYBEES,2008-12-11,295.44
NIFTYBEES,2008-12-12,295.9
NIFTYBEES,2008-12-15,299.65
NIFTYBEES,2008-12-16,306.55
NIFTYBEES,2008-12-17,296.39
NIFTYBEES,2008-12-18,308.55
NIFTYBEES,2008-12-19,310.78
NIFTYBEES,2008-12-22,305.89
NIFTYBEES,2008-12-23,298.26
NIFTYBEES,2008-12-24,293.45
NIFTYBEES,2008-12-26,287.12
NIFTYBEES,2008-12-29,294.38
NIFTYBEES,2008-12-30,298.66
NIFTYBEES,2008-12-31,297.1
NIFTYBEES,2009-01-01,304.81
NIFTYBEES,2009-01-02,305.56
NIFTYBEES,2009-01-05,311.75
NIFTYBEES,2009-01-06,311.24
NIFTYBEES,2009-01-07,292.65
NIFTYBEES,2009-01-09,288.55
NIFTYBEES,2009-01-12,277.26
NIFTYBEES,2009-01-13,276.37
NIFTYBEES,2009-01-14,284.92
NIFTYBEES,2009-01-15,276.5
NIFTYBEES,2009-01-16,285.11
NIFTYBEES,2009-01-19,284.46
NIFTYBEES,2009-01-20,283.14
NIFTYBEES,2009-01-21,275.36
NIFTYBEES,2009-01-22,273.5
NIFTYBEES,2009-01-23,272.11
NIFTYBEES,2009-01-27,277.21
NIFTYBEES,2009-01-28,284.96
NIFTYBEES,2009-01-29,282.57
NIFTYBEES,2009-01-30,289.69
NIFTYBEES,2009-02-02,281.7
NIFTYBEES,2009-02-03,282.91
NIFTYBEES,2009-02-04,281.03
NIFTYBEES,2009-02-05,280.2
NIFTYBEES,2009-02-06,286.19
NIFTYBEES,2009-02-09,293.28
NIFTYBEES,2009-02-10,295.56
NIFTYBEES,2009-02-11,294.5
NIFTYBEES,2009-02-12,291.42
NIFTYBEES,2009-02-13,298.15
NIFTYBEES,2009-02-16,285.42
NIFTYBEES,2009-02-17,279.08
NIFTYBEES,2009-02-18,281.49
NIFTYBEES,2009-02-19,282.99
NIFTYBEES,2009-02-20,274.88
NIFTYBEES,2009-02-24,275.23
NIFTYBEES,2009-02-25,279.48
NIFTYBEES,2009-02-26,280.19
NIFTYBEES,2009-02-27,280.16
NIFTYBEES,2009-03-02,270.46
NIFTYBEES,2009-03-03,267.56
NIFTYBEES,2009-03-04,269.36
NIFTYBEES,2009-03-05,259.81
NIFTYBEES,2009-03-06,266.34
NIFTYBEES,2009-03-09,262.4
NIFTYBEES,2009-03-12,266.44
NIFTYBEES,2009-03-13,274.31
NIFTYBEES,2009-03-16,280.18
NIFTYBEES,2009-03-17,277.7
NIFTYBEES,2009-03-18,280.84
NIFTYBEES,2009-03-19,281.72
NIFTYBEES,2009-03-20,282.03
NIFTYBEES,2009-03-23,294.73
NIFTYBEES,2009-03-24,295.35
NIFTYBEES,2009-03-25,299.57
NIFTYBEES,2009-03-26,309.73
NIFTYBEES,2009-03-27,312.21
NIFTYBEES,2009-03-30,298.34
NIFTYBEES,2009-03-31,303.06
NIFTYBEES,2009-04-01,308.71
NIFTYBEES,2009-04-02,322.28
NIFTYBEES,2009-04-06,327.02
NIFTYBEES,2009-04-08,335.41
NIFTYBEES,2009-04-09,335.3
NIFTYBEES,2009-04-13,338.68
NIFTYBEES,2009-04-15,350.15
NIFTYBEES,2009-04-16,337.72
NIFTYBEES,2009-04-17,339.64
NIFTYBEES,2009-04-20,338.17
NIFTYBEES,2009-04-21,338.32
NIFTYBEES,2009-04-22,333.58
NIFTYBEES,2009-04-23,344.96
NIFTYBEES,2009-04-24,350.67
NIFTYBEES,2009-04-27,348.91
NIFTYBEES,2009-04-28,337.37
NIFTYBEES,2009-04-29,348.5
NIFTYBEES,2009-05-04,365.98
NIFTYBEES,2009-05-05,372.84
NIFTYBEES,2009-05-06,367.61
NIFTYBEES,2009-05-07,369.18
NIFTYBEES,2009-05-08,362.65
NIFTYBEES,2009-05-11,357.3
NIFTYBEES,2009-05-12,370.73
NIFTYBEES,2009-05-13,368.16
NIFTYBEES,2009-05-14,362.28
NIFTYBEES,2009-05-15,373.01
NIFTYBEES,2009-05-18,427.57
NIFTYBEES,2009-05-19,433.28
NIFTYBEES,2009-05-20,428.64
NIFTYBEES,2009-05-21,421.79
NIFTYBEES,2009-05-22,426.69
NIFTYBEES,2009-05-25,426.09
NIFTYBEES,2009-05-26,416.24
NIFTYBEES,2009-05-27,432.88
NIFTYBEES,2009-05-28,434.79
NIFTYBEES,2009-05-29,446.07
NIFTYBEES,2009-06-01,454.67
NIFTYBEES,2009-06-02,452.82
NIFTYBEES,2009-06-03,454.89
NIFTYBEES,2009-06-04,457.89
NIFTYBEES,2009-06-05,460.2
NIFTYBEES,2009-06-08,444.92
NIFTYBEES,2009-06-09,455.42
NIFTYBEES,2009-06-10,466.9
NIFTYBEES,2009-06-11,466.28
NIFTYBEES,2009-06-12,460.51
NIFTYBEES,2009-06-15,451.06
NIFTYBEES,2009-06-16,456.28
NIFTYBEES,2009-06-17,441.25
NIFTYBEES,2009-06-18,431.64
NIFTYBEES,2009-06-19,438.75
NIFTYBEES,2009-06-22,430.67
NIFTYBEES,2009-06-23,432.4
NIFTYBEES,2009-06-24,434.53
NIFTYBEES,2009-06-25,429.69
NIFTYBEES,2009-06-26,441.23
NIFTYBEES,2009-06-29,446.47
NIFTYBEES,2009-06-30,435.4
NIFTYBEES,2009-07-01,440.52
NIFTYBEES,2009-07-02,442.85
NIFTYBEES,2009-07-03,448.67
NIFTYBEES,2009-07-06,424.33
NIFTYBEES,2009-07-07,427.63
NIFTYBEES,2009-07-08,409.73
NIFTYBEES,2009-07-09,410.89
NIFTYBEES,2009-07-10,403.38
NIFTYBEES,2009-07-13,398.87
NIFTYBEES,2009-07-14,414.34
NIFTYBEES,2009-07-15,425.06
NIFTYBEES,2009-07-16,423.89
NIFTYBEES,2009-07-17,438.85
NIFTYBEES,2009-07-20,449.96
NIFTYBEES,2009-07-21,446.8
NIFTYBEES,2009-07-22,440.81
NIFTYBEES,2009-07-23,452.1
NIFTYBEES,2009-07-24,455.99
NIFTYBEES,2009-07-27,455.56
NIFTYBEES,2009-07-28,456.21
NIFTYBEES,2009-07-29,450.51
NIFTYBEES,2009-07-30,454.88
NIFTYBEES,2009-07-31,461.38
NIFTYBEES,2009-08-03,469.27
NIFTYBEES,2009-08-04,466.46
NIFTYBEES,2009-08-05,467.49
NIFTYBEES,2009-08-06,457.17
NIFTYBEES,2009-08-07,447.63
NIFTYBEES,2009-08-10,444.05
NIFTYBEES,2009-08-11,447.05
NIFTYBEES,2009-08-12,447.17
NIFTYBEES,2009-08-13,460.62
NIFTYBEES,2009-08-14,459.4
NIFTYBEES,2009-08-17,441.98
NIFTYBEES,2009-08-18,449.36
NIFTYBEES,2009-08-19,442.32
NIFTYBEES,2009-08-20,447.32
NIFTYBEES,2009-08-21,454.66
NIFTYBEES,2009-08-24,464.99
NIFTYBEES,2009-08-25,464.89
NIFTYBEES,2009-08-26,468.06
NIFTYBEES,2009-08-27,468.39
NIFTYBEES,2009-08-28,471.6
NIFTYBEES,2009-08-31,467.45
NIFTYBEES,2009-09-01,458.95
NIFTYBEES,2009-09-02,460.88
NIFTYBEES,2009-09-03,457.7
NIFTYBEES,2009-09-04,467.8
NIFTYBEES,2009-09-07,477.16
NIFTYBEES,2009-09-08,477.87
NIFTYBEES,2009-09-09,478.78
NIFTYBEES,2009-09-10,478.55
NIFTYBEES,2009-09-11,481.8
NIFTYBEES,2009-09-14,480.13
NIFTYBEES,2009-09-15,487.57
NIFTYBEES,2009-09-16,492.61
NIFTYBEES,2009-09-17,495.56
NIFTYBEES,2009-09-18,495.71
NIFTYBEES,2009-09-22,500.62
NIFTYBEES,2009-09-23,494.11
NIFTYBEES,2009-09-24,496.52
NIFTYBEES,2009-09-25,494.93
NIFTYBEES,2009-09-29,496.98
NIFTYBEES,2009-09-30,504.77
NIFTYBEES,2009-10-01,505.99
NIFTYBEES,2009-10-05,500.18
NIFTYBEES,2009-10-06,503.59
NIFTYBEES,2009-10-07,497.98
NIFTYBEES,2009-10-08,498.71
NIFTYBEES,2009-10-09,493.29
NIFTYBEES,2009-10-12,503.66
NIFTYBEES,2009-10-14,509.8
NIFTYBEES,2009-10-15,510.34
NIFTYBEES,2009-10-16,512.99
NIFTYBEES,2009-10-17,512.81
NIFTYBEES,2009-10-20,510.17
NIFTYBEES,2009-10-21,506.6
NIFTYBEES,2009-10-22,499.65
NIFTYBEES,2009-10-23,501.24
NIFTYBEES,2009-10-26,498.68
NIFTYBEES,2009-10-27,488.09
NIFTYBEES,2009-10-28,485.1
NIFTYBEES,2009-10-29,479.78
NIFTYBEES,2009-10-30,475.59
NIFTYBEES,2009-11-03,461.52
NIFTYBEES,2009-11-04,475.22
NIFTYBEES,2009-11-05,481.09
NIFTYBEES,2009-11-06,483.37
NIFTYBEES,2009-11-09,493.09
NIFTYBEES,2009-11-10,492.88
NIFTYBEES,2009-11-11,501.32
NIFTYBEES,2009-11-12,499.96
NIFTYBEES,2009-11-13,503.5
NIFTYBEES,2009-11-16,507.71
NIFTYBEES,2009-11-17,508.21
NIFTYBEES,2009-11-18,506.82
NIFTYBEES,2009-11-19,501.48
NIFTYBEES,2009-11-20,508.21
NIFTYBEES,2009-11-23,510.47
NIFTYBEES,2009-11-24,510.37
NIFTYBEES,2009-11-25,510.73
NIFTYBEES,2009-11-26,502.32
NIFTYBEES,2009-11-27,497.43
NIFTYBEES,2009-11-30,503.12
NIFTYBEES,2009-12-01,513.3
NIFTYBEES,2009-12-02,510.79
NIFTYBEES,2009-12-03,513.46
NIFTYBEES,2009-12-04,511.62
NIFTYBEES,2009-12-07,507.27
NIFTYBEES,2009-12-08,515.12
NIFTYBEES,2009-12-09,511.07
NIFTYBEES,2009-12-10,514.0
NIFTYBEES,2009-12-11,511.24
NIFTYBEES,2009-12-14,510.42
NIFTYBEES,2009-12-15,504.88
NIFTYBEES,2009-12-16,505.6
NIFTYBEES,2009-12-17,504.88
NIFTYBEES,2009-12-18,501.16
NIFTYBEES,2009-12-21,497.93
NIFTYBEES,2009-12-22,503.35
NIFTYBEES,2009-12-23,517.69
NIFTYBEES,2009-12-24,519.58
NIFTYBEES,2009-12-29,520.96
NIFTYBEES,2009-12-30,517.91
NIFTYBEES,2009-12-31,521.71
NIFTYBEES,2010-01-04,523.93
NIFTYBEES,2010-01-05,528.96
NIFTYBEES,2010-01-06,530.87
NIFTYBEES,2010-01-07,528.06
NIFTYBEES,2010-01-08,525.85
NIFTYBEES,2010-01-11,527.91
NIFTYBEES,2010-01-12,523.04
NIFTYBEES,2010-01-13,527.32
NIFTYBEES,2010-01-14,527.34
NIFTYBEES,2010-01-15,528.59
NIFTYBEES,2010-01-18,528.75
NIFTYBEES,2010-01-19,524.86
NIFTYBEES,2010-01-20,523.31
NIFTYBEES,2010-01-21,513.94
NIFTYBEES,2010-01-22,507.96
NIFTYBEES,2010-01-25,500.86
NIFTYBEES,2010-01-27,489.52
NIFTYBEES,2010-01-28,490.84
NIFTYBEES,2010-01-29,492.72
NIFTYBEES,2010-02-01,493.91
NIFTYBEES,2010-02-02,486.88
NIFTYBEES,2010-02-03,494.44
NIFTYBEES,2010-02-04,488.81
NIFTYBEES,2010-02-05,476.85
NIFTYBEES,2010-02-06,487.55
NIFTYBEES,2010-02-08,478.89
NIFTYBEES,2010-02-09,484.31
NIFTYBEES,2010-02-10,477.45
NIFTYBEES,2010-02-11,485.43
NIFTYBEES,2010-02-15,484.91
NIFTYBEES,2010-02-16,488.84
NIFTYBEES,2010-02-17,492.51
NIFTYBEES,2010-02-18,490.96
NIFTYBEES,2010-02-19,487.66
NIFTYBEES,2010-02-22,487.55
NIFTYBEES,2010-02-23,487.92
NIFTYBEES,2010-02-24,488.33
NIFTYBEES,2010-02-25,486.75
NIFTYBEES,2010-02-26,494.84
NIFTYBEES,2010-03-02,503.6
NIFTYBEES,2010-03-03,510.07
NIFTYBEES,2010-03-04,509.17
NIFTYBEES,2010-03-05,509.96
NIFTYBEES,2010-03-08,512.89
NIFTYBEES,2010-03-09,511.04
NIFTYBEES,2010-03-10,514.04
NIFTYBEES,2010-03-11,514.99
NIFTYBEES,2010-03-12,515.52
NIFTYBEES,2010-03-15,515.19
NIFTYBEES,2010-03-16,522.54
NIFTYBEES,2010-03-17,524.05
NIFTYBEES,2010-03-18,523.92
NIFTYBEES,2010-03-19,528.15
NIFTYBEES,2010-03-22,523.05
NIFTYBEES,2010-03-23,523.15
NIFTYBEES,2010-03-25,526.8
NIFTYBEES,2010-03-26,529.24
